"Latest: Time (s)","Latest: Y Acceleration (m/s²)","Latest: X Acceleration 1 (m/s²)","Latest: Z Acceleration 1 (m/s²)","Latest: Z Acceleration 2 (m/s²)","Latest: Y Acceleration 2 (m/s²)","Latest: X Acceleration 2 (m/s²)"
0.046648,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.048314,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.04998,-0.312633194291,9.93160342186,-0.462884459412,0.193373144837,0.500557770138,10.6305127004
0.051646,-0.312633194291,9.93160342186,-0.462884459412,0.193373144837,0.571276003611,10.7033244027
0.053312,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.535916886874,10.6669185515
0.054978,-0.312633194291,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.5577009981
0.056644,-0.312633194291,9.93160342186,-0.462884459412,0.193373144837,0.500557770138,10.6669185515
0.05831,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.059976,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.5941068493
0.061642,-0.312633194291,9.93160342186,-0.462884459412,0.193373144837,0.535916886874,10.6305127004
0.063308,-0.312633194291,9.93160342186,-0.417503584176,0.264091378311,0.606635120348,10.7033244027
0.064974,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.535916886874,10.6305127004
0.06664,-0.312633194291,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.5941068493
0.068306,-0.312633194291,9.88622254663,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.069972,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.5941068493
0.071638,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.073304,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.07497,-0.312633194291,9.93160342186,-0.462884459412,0.193373144837,0.500557770138,10.6305127004
0.076636,-0.312633194291,9.93160342186,-0.462884459412,0.193373144837,0.500557770138,10.6305127004
0.078302,-0.312633194291,9.93160342186,-0.462884459412,0.0872957946267,0.571276003611,10.7397302538
0.079968,-0.358777983958,9.93160342186,-0.462884459412,0.1580140281,0.535916886874,10.6305127004
0.081634,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.5941068493
0.0833,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.084966,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.086632,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.5941068493
0.088298,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.571276003611,10.6305127004
0.089964,-0.312633194291,9.93160342186,-0.462884459412,0.228732261574,0.535916886874,10.6305127004
0.09163,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.093296,-0.312633194291,9.93160342186,-0.462884459412,0.0872957946267,0.429839536664,10.5941068493
0.094962,-0.312633194291,9.93160342186,-0.462884459412,0.193373144837,0.500557770138,10.6305127004
0.096628,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.5577009981
0.098294,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.09996,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.101626,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.5941068493
0.103292,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.104958,-0.312633194291,9.93160342186,-0.462884459412,0.228732261574,0.571276003611,10.6305127004
0.106624,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6669185515
0.10829,-0.312633194291,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.5941068493
0.109956,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.111622,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.113288,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.114954,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.11662,-0.312633194291,9.93160342186,-0.462884459412,0.228732261574,0.571276003611,10.6305127004
0.118286,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.7033244027
0.119952,-0.312633194291,9.9769842971,-0.462884459412,0.0872957946267,0.429839536664,10.6305127004
0.121618,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.535916886874,10.6669185515
0.123284,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.12495,-0.312633194291,9.93160342186,-0.508265334647,0.122654911363,0.465198653401,10.6305127004
0.126616,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6669185515
0.128282,-0.312633194291,9.93160342186,-0.462884459412,0.228732261574,0.500557770138,10.6305127004
0.129948,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6669185515
0.131614,-0.312633194291,9.9769842971,-0.462884459412,0.0872957946267,0.500557770138,10.7397302538
0.13328,-0.312633194291,9.93160342186,-0.417503584176,0.1580140281,0.500557770138,10.6669185515
0.134946,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.5941068493
0.136612,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.138278,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.139944,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.14161,-0.312633194291,9.93160342186,-0.462884459412,0.193373144837,0.535916886874,10.6305127004
0.143276,-0.312633194291,9.9769842971,-0.462884459412,0.264091378311,0.571276003611,10.7033244027
0.144942,-0.312633194291,9.9769842971,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.146608,-0.312633194291,9.9769842971,-0.462884459412,0.0872957946267,0.465198653401,10.5577009981
0.148274,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6669185515
0.14994,-0.312633194291,9.93160342186,-0.417503584176,0.122654911363,0.465198653401,10.6305127004
0.151606,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.153272,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.535916886874,10.6305127004
0.154938,-0.312633194291,9.93160342186,-0.508265334647,0.193373144837,0.500557770138,10.6305127004
0.156604,-0.358777983958,9.93160342186,-0.462884459412,0.122654911363,0.535916886874,10.6305127004
0.15827,-0.312633194291,9.93160342186,-0.462884459412,0.0872957946267,0.571276003611,10.7397302538
0.159936,-0.312633194291,9.9769842971,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.161602,-0.312633194291,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.5941068493
0.163268,-0.312633194291,9.9769842971,-0.462884459412,0.1580140281,0.500557770138,10.6669185515
0.164934,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.1666,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.168266,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.571276003611,10.6305127004
0.169932,-0.312633194291,9.93160342186,-0.462884459412,0.228732261574,0.571276003611,10.6669185515
0.171598,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.535916886874,10.6669185515
0.173264,-0.312633194291,9.93160342186,-0.417503584176,0.0872957946267,0.465198653401,10.5941068493
0.17493,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.535916886874,10.6669185515
0.176596,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.178262,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.179928,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.181594,-0.312633194291,9.93160342186,-0.417503584176,0.1580140281,0.500557770138,10.6305127004
0.18326,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.535916886874,10.6305127004
0.184926,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.606635120348,10.7397302538
0.186592,-0.312633194291,9.93160342186,-0.462884459412,0.193373144837,0.500557770138,10.6669185515
0.188258,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.5941068493
0.189924,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.535916886874,10.6305127004
0.19159,-0.312633194291,9.93160342186,-0.462884459412,0.193373144837,0.465198653401,10.6305127004
0.193256,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.465198653401,10.6305127004
0.194922,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.196588,-0.312633194291,9.93160342186,-0.462884459412,0.228732261574,0.606635120348,10.7033244027
0.198254,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.535916886874,10.6669185515
0.19992,-0.312633194291,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.5941068493
0.201586,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.203252,-0.312633194291,9.9769842971,-0.462884459412,0.122654911363,0.465198653401,10.5941068493
0.204918,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.206584,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.20825,-0.312633194291,9.93160342186,-0.462884459412,0.193373144837,0.535916886874,10.6305127004
0.209916,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.535916886874,10.7033244027
0.211582,-0.358777983958,9.93160342186,-0.462884459412,0.0519366778899,0.465198653401,10.6305127004
0.213248,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.535916886874,10.6305127004
0.214914,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.5941068493
0.21658,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.535916886874,10.6305127004
0.218246,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.219912,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.5941068493
0.221578,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.223244,-0.312633194291,9.93160342186,-0.462884459412,0.228732261574,0.535916886874,10.6305127004
0.22491,-0.312633194291,9.9769842971,-0.462884459412,0.193373144837,0.500557770138,10.6305127004
0.226576,-0.312633194291,9.93160342186,-0.462884459412,0.0872957946267,0.429839536664,10.5941068493
0.228242,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.229908,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.5941068493
0.231574,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.465198653401,10.6305127004
0.23324,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.234906,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.236572,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.535916886874,10.6305127004
0.238238,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.606635120348,10.7397302538
0.239904,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.571276003611,10.6669185515
0.24157,-0.312633194291,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.5577009981
0.243236,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.244902,-0.312633194291,9.93160342186,-0.462884459412,0.0872957946267,0.500557770138,10.6305127004
0.246568,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.248234,-0.312633194291,9.93160342186,-0.417503584176,0.1580140281,0.571276003611,10.6669185515
0.2499,-0.312633194291,9.93160342186,-0.417503584176,0.228732261574,0.641994237085,10.7033244027
0.251566,-0.358777983958,9.93160342186,-0.462884459412,0.1580140281,0.535916886874,10.6305127004
0.253232,-0.312633194291,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.5941068493
0.254898,-0.312633194291,9.93160342186,-0.417503584176,0.1580140281,0.500557770138,10.6305127004
0.256564,-0.312633194291,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.5941068493
0.25823,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.259896,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.261562,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.263228,-0.312633194291,9.9769842971,-0.462884459412,0.1580140281,0.535916886874,10.6305127004
0.264894,-0.312633194291,9.93160342186,-0.417503584176,0.228732261574,0.606635120348,10.6305127004
0.26656,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.268226,-0.312633194291,9.9769842971,-0.462884459412,0.0872957946267,0.465198653401,10.5577009981
0.269892,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.535916886874,10.6305127004
0.271558,-0.312633194291,9.93160342186,-0.417503584176,0.122654911363,0.465198653401,10.5941068493
0.273224,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.27489,-0.312633194291,9.9769842971,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.276556,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.278222,-0.358777983958,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.279888,-0.312633194291,9.93160342186,-0.462884459412,0.299450495047,0.571276003611,10.6669185515
0.281554,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.571276003611,10.6669185515
0.28322,-0.312633194291,9.9769842971,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.284886,-0.358777983958,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6669185515
0.286552,-0.312633194291,9.9769842971,-0.462884459412,0.122654911363,0.500557770138,10.5941068493
0.288218,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.289884,-0.312633194291,9.93160342186,-0.462884459412,0.193373144837,0.500557770138,10.6305127004
0.29155,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.293216,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.294882,-0.312633194291,9.93160342186,-0.462884459412,0.228732261574,0.606635120348,10.7033244027
0.296548,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.535916886874,10.6669185515
0.298214,-0.358777983958,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.5941068493
0.29988,-0.312633194291,9.93160342186,-0.462884459412,0.0872957946267,0.500557770138,10.6305127004
0.301546,-0.358777983958,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.303212,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.304878,-0.312633194291,9.9769842971,-0.462884459412,0.122654911363,0.535916886874,10.6305127004
0.306544,-0.358777983958,9.93160342186,-0.462884459412,0.228732261574,0.500557770138,10.6305127004
0.30821,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.535916886874,10.6669185515
0.309876,-0.312633194291,9.93160342186,-0.462884459412,0.0872957946267,0.535916886874,10.7397302538
0.311542,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.535916886874,10.6305127004
0.313208,-0.312633194291,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.5941068493
0.314874,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.535916886874,10.6305127004
0.31654,-0.312633194291,9.93160342186,-0.462884459412,0.0872957946267,0.500557770138,10.6305127004
0.318206,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.319872,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.321538,-0.312633194291,9.93160342186,-0.462884459412,0.228732261574,0.606635120348,10.6669185515
0.323204,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.535916886874,10.6305127004
0.32487,-0.312633194291,9.93160342186,-0.462884459412,0.0872957946267,0.429839536664,10.6305127004
0.326536,-0.312633194291,9.93160342186,-0.417503584176,0.1580140281,0.535916886874,10.6305127004
0.328202,-0.312633194291,9.9769842971,-0.462884459412,0.122654911363,0.500557770138,10.5941068493
0.329868,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.331534,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.535916886874,10.6305127004
0.3332,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.334866,-0.312633194291,9.9769842971,-0.462884459412,0.1580140281,0.535916886874,10.6305127004
0.336532,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.606635120348,10.7397302538
0.338198,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.535916886874,10.6305127004
0.339864,-0.312633194291,9.93160342186,-0.508265334647,0.0872957946267,0.465198653401,10.5941068493
0.34153,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.465198653401,10.6305127004
0.343196,-0.312633194291,9.9769842971,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.344862,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.5941068493
0.346528,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.348194,-0.312633194291,9.93160342186,-0.462884459412,0.228732261574,0.535916886874,10.6305127004
0.34986,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.571276003611,10.6305127004
0.351526,-0.312633194291,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.7033244027
0.353192,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.354858,-0.312633194291,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.5941068493
0.356524,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.35819,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.359856,-0.312633194291,9.9769842971,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.361522,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.535916886874,10.6305127004
0.363188,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.641994237085,10.7397302538
0.364854,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.7033244027
0.36652,-0.312633194291,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.5577009981
0.368186,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.369852,-0.312633194291,9.9769842971,-0.462884459412,0.122654911363,0.500557770138,10.5941068493
0.371518,-0.312633194291,9.93160342186,-0.462884459412,0.0872957946267,0.500557770138,10.6305127004
0.373184,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.37485,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.5941068493
0.376516,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.535916886874,10.6305127004
0.378182,-0.312633194291,9.93160342186,-0.417503584176,0.0872957946267,0.500557770138,10.7033244027
0.379848,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.381514,-0.312633194291,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.5941068493
0.38318,-0.312633194291,9.9769842971,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.384846,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.535916886874,10.6305127004
0.386512,-0.312633194291,9.93160342186,-0.462884459412,0.193373144837,0.500557770138,10.6305127004
0.388178,-0.312633194291,9.9769842971,-0.462884459412,0.193373144837,0.535916886874,10.6305127004
0.389844,-0.312633194291,9.93160342186,-0.462884459412,0.0872957946267,0.571276003611,10.7397302538
0.39151,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.535916886874,10.6305127004
0.393176,-0.312633194291,9.9769842971,-0.462884459412,0.122654911363,0.465198653401,10.5941068493
0.394842,-0.312633194291,9.9769842971,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.396508,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.398174,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.5941068493
0.39984,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.535916886874,10.6305127004
0.401506,-0.312633194291,9.93160342186,-0.462884459412,0.0872957946267,0.606635120348,10.7033244027
0.403172,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.571276003611,10.6669185515
0.404838,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.5941068493
0.406504,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.40817,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.409836,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.411502,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.413168,-0.312633194291,9.93160342186,-0.462884459412,0.228732261574,0.535916886874,10.6305127004
0.414834,-0.358777983958,9.9769842971,-0.462884459412,0.1580140281,0.500557770138,10.6669185515
0.4165,-0.312633194291,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.7033244027
0.418166,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.535916886874,10.6305127004
0.419832,-0.312633194291,9.9769842971,-0.462884459412,0.0872957946267,0.465198653401,10.5941068493
0.421498,-0.312633194291,9.9769842971,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.423164,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.42483,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.5941068493
0.426496,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.535916886874,10.6305127004
0.428162,-0.312633194291,9.9769842971,-0.462884459412,0.228732261574,0.606635120348,10.7033244027
0.429828,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.431494,-0.358777983958,9.93160342186,-0.462884459412,0.0872957946267,0.465198653401,10.5577009981
0.43316,-0.312633194291,9.9769842971,-0.417503584176,0.122654911363,0.535916886874,10.6669185515
0.434826,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.5941068493
0.436492,-0.358777983958,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.438158,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.439824,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.44149,-0.312633194291,9.9769842971,-0.462884459412,0.1580140281,0.535916886874,10.6669185515
0.443156,-0.312633194291,9.93160342186,-0.462884459412,0.193373144837,0.606635120348,10.6669185515
0.444822,-0.312633194291,9.9769842971,-0.417503584176,0.122654911363,0.500557770138,10.6669185515
0.446488,-0.358777983958,9.93160342186,-0.462884459412,0.0872957946267,0.429839536664,10.6669185515
0.448154,-0.312633194291,9.9769842971,-0.462884459412,0.1580140281,0.571276003611,10.6305127004
0.44982,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.465198653401,10.6305127004
0.451486,-0.312633194291,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6669185515
0.453152,-0.358777983958,9.93160342186,-0.462884459412,0.122654911363,0.500557770138,10.6305127004
0.454818,-0.312633194291,9.9769842971,-0.462884459412,0.0872957946267,0.500557770138,10.6305127004
0.456484,-0.312633194291,9.9769842971,-0.462884459412,0.1580140281,0.500557770138,10.6305127004
0.45815,-0.358777983958,9.93160342186,-0.462884459412,0.228732261574,0.571276003611,10.6669185515
0.459816,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.571276003611,10.7033244027
0.461482,-0.312633194291,9.9769842971,-0.462884459412,0.122654911363,0.465198653401,10.5941068493
0.463148,-0.312633194291,9.93160342186,-0.462884459412,0.1580140281,0.500557770138,10.6669185515
